44118,14
2131,8
2131,14
46444,3
46444,4
46444,14
53898,3
53898,4
53898,14
72470,3
72470,4
72470,14
39906,3
39906,4
39906,14
59439,3
59439,4
59439,14
9397,8
9397,14
21015,8
21015,14
72530,3
72530,4
72530,14
44700,3
44700,4
44700,14
20867,8
20867,14
24353,8
24353,14
29315,8
29315,14
48872,3
48872,4
48872,14
53054,3
53054,4
53054,14
38128,3
38128,4
38128,14
50391,3
50391,4
50391,14
23553,8
23553,14
22802,8
22802,14
33021,8
33021,14
18990,8
18990,14
24098,8
24098,14
32044,8
32044,14
34454,8
34454,14
36830,3
36830,4
36830,14
49784,3
49784,4
49784,14
49162,3
49162,4
49162,14
63022,3
63022,4
63022,14
39144,3
39144,4
39144,14
25828,8
25828,14
31809,8
31809,14
51648,3
51648,4
51648,14
53507,3
53507,4
53507,14
22264,8
22264,14
17287,8
17287,14
63454,3
63454,4
63454,14
26658,8
26658,14
2269,8
2269,14
28857,8
28857,14
3602,8
3602,14
60826,3
60826,4
60826,14
42259,3
42259,4
42259,14
63114,3
63114,4
63114,14
28703,8
28703,14
67681,3
67681,4
67681,14
53086,3
53086,4
53086,14
57438,3
57438,4
57438,14
47529,3
47529,4
47529,14
63184,3
63184,4
63184,14
1444,8
1444,14
54554,3
54554,4
54554,14
40948,3
40948,4
40948,14
61223,3
61223,4
61223,14
57624,3
57624,4
57624,14
6174,8
6174,14
73514,3
73514,4
73514,14
67909,3
67909,4
67909,14
50190,3
50190,4
50190,14
18389,8
18389,14
35592,8
35592,14
37811,3
37811,4
37811,14
41191,3
41191,4
41191,14
48301,3
48301,4
48301,14
50424,3
50424,4
50424,14
17401,8
17401,14
52150,3
52150,4
52150,14
40767,3
40767,4
40767,14
11916,8
11916,14
69384,3
69384,4
69384,14
23630,8
23630,14
64915,3
64915,4
64915,14
39537,3
39537,4
39537,14
55886,3
55886,4
55886,14
61554,3
61554,4
61554,14
70199,3
70199,4
70199,14
55831,3
55831,4
55831,14
65337,3
65337,4
65337,14
11058,8
11058,14
48950,3
48950,4
48950,14
56176,3
56176,4
56176,14
68606,3
68606,4
68606,14
13880,8
13880,14
28016,8
28016,14
55084,3
55084,4
55084,14
35839,8
35839,14
40423,3
40423,4
40423,14
64375,3
64375,4
64375,14
52236,3
52236,4
52236,14
54426,3
54426,4
54426,14
12758,8
12758,14
68691,3
68691,4
68691,14
22274,8
22274,14
20469,8
20469,14
68458,3
68458,4
68458,14
2923,8
2923,14
31975,8
31975,14
17382,8
17382,14
8089,8
8089,14
53052,3
53052,4
53052,14
32080,8
32080,14
58382,3
58382,4
58382,14
17347,8
17347,14
59345,3
59345,4
59345,14
38825,3
38825,4
38825,14
25029,8
25029,14
56295,3
56295,4
56295,14
18197,8
18197,14
21595,8
21595,14
70288,3
70288,4
70288,14
21842,8
21842,14
31214,8
31214,14
20869,8
20869,14
53663,3
53663,4
53663,14
48998,3
48998,4
48998,14
49518,3
49518,4
49518,14
7483,8
7483,14
40870,3
40870,4
40870,14
69523,3
69523,4
69523,14
61215,3
61215,4
61215,14
69338,3
69338,4
69338,14
20902,8
20902,14
10266,8
10266,14
24719,9
24719,8
24719,14
41367,3
41367,4
41367,14
72568,3
72568,4
72568,14
49556,3
49556,4
49556,14
41330,3
41330,4
41330,14
65468,3
65468,4
65468,14
71075,3
71075,4
71075,14
61823,3
61823,4
61823,14
67828,3
67828,4
67828,14
14609,8
14609,14
32248,8
32248,14
6729,8
6729,14
54775,3
54775,4
54775,14
54779,3
54779,4
54779,14
12089,8
12089,14
22055,8
22055,14
10394,8
10394,14
26263,8
26263,14
71394,3
71394,4
71394,14
6447,8
6447,14
14735,8
14735,14
51496,3
51496,4
51496,14
33744,8
33744,14
41806,3
41806,4
41806,14
14679,8
14679,14
22803,8
22803,14
18455,8
18455,14
50081,3
50081,4
50081,14
20162,8
20162,14
22410,8
22410,14
27830,8
27830,14
30691,8
30691,14
66515,3
66515,4
66515,14
28815,8
28815,14
42234,3
42234,4
42234,14
56479,3
56479,4
56479,14
3984,8
3984,14
35752,8
35752,14
73362,3
73362,4
73362,14
41209,3
41209,4
41209,14
37637,3
37637,4
37637,14
12468,8
12468,14
44264,3
44264,4
44264,14
28528,8
28528,14
34561,8
34561,14
45354,3
45354,4
45354,14
7641,8
7641,14
36700,3
36700,4
36700,14
1922,8
1922,14
70810,3
70810,4
70810,14
12595,8
12595,14
24829,8
24829,14
57992,3
57992,4
57992,14
64853,3
64853,4
64853,14
37024,3
37024,4
37024,14
29409,8
29409,14
47817,3
47817,4
47817,14
31395,8
31395,14
38345,3
38345,4
38345,14
45070,3
45070,4
45070,14
9192,8
9192,14
9605,8
9605,14
48314,3
48314,4
48314,14
833,8
833,14
47369,3
47369,4
47369,14
15174,8
15174,14
41601,3
41601,4
41601,14
21591,8
21591,14
73347,3
73347,4
73347,14
30175,8
30175,14
35238,8
35238,14
67521,3
67521,4
67521,14
68711,3
68711,4
68711,14
70711,3
70711,4
70711,14
52356,3
52356,4
52356,14
67137,3
67137,4
67137,14
70816,3
70816,4
70816,14
1222,8
1222,14
45221,3
45221,4
45221,14
28926,8
28926,14
64486,3
64486,4
64486,14
36438,3
36438,4
36438,14
8041,8
8041,14
74230,3
74230,4
74230,14
36966,3
36966,4
36966,14
27467,8
27467,14
17045,8
17045,14
3706,8
3706,14
8537,8
8537,14
28484,8
28484,14
29028,8
29028,14
38271,3
38271,4
38271,14
50563,3
50563,4
50563,14
34774,8
34774,14
69915,3
69915,4
69915,14
65435,3
65435,4
65435,14
14917,8
14917,14
49996,3
49996,4
49996,14
35851,8
35851,14
38706,3
38706,4
38706,14
70717,3
70717,4
70717,14
9878,8
9878,14
58866,3
58866,4
58866,14
65562,3
65562,4
65562,14
35075,8
35075,14
33666,8
33666,14
40629,3
40629,4
40629,14
31812,8
31812,14
34580,8
34580,14
33477,8
33477,14
51003,3
51003,4
51003,14
15398,8
15398,14
27388,8
27388,14
45823,3
45823,4
45823,14
2133,8
2133,14
63118,3
63118,4
63118,14
27571,8
27571,14
73119,3
73119,4
73119,14
16527,8
16527,14
30361,8
30361,14
72726,3
72726,4
72726,14
62514,3
62514,4
62514,14
20788,8
20788,14
315,8
315,14
53817,3
53817,4
53817,14
30252,8
30252,14
53497,3
53497,4
53497,14
73272,3
73272,4
73272,14
25264,8
25264,14
12937,8
12937,14
13122,8
13122,14
23886,8
23886,14
32986,8
32986,14
41966,3
41966,4
41966,14
67638,3
67638,4
67638,14
6012,8
6012,14
10801,8
10801,14
1451,8
1451,14
7896,8
7896,14
31295,8
31295,14
57404,3
57404,4
57404,14
62836,3
62836,4
62836,14
60919,3
60919,4
60919,14
54278,3
54278,4
54278,14
5207,8
5207,14
62143,3
62143,4
62143,14
74291,3
74291,4
74291,14
45231,3
45231,4
45231,14
1518,8
1518,14
12969,8
12969,14
30797,8
30797,14
48131,3
48131,4
48131,14
32024,8
32024,14
37344,3
37344,4
37344,14
43844,3
43844,4
43844,14
70908,3
70908,4
70908,14
45022,3
45022,4
45022,14
67181,3
67181,4
67181,14
29639,8
29639,14
49594,3
49594,4
49594,14
69367,3
69367,4
69367,14
8114,8
8114,14
35290,8
35290,14
11055,8
11055,14
47436,3
47436,4
47436,14
54309,3
54309,4
54309,14
47845,3
47845,4
47845,14
58845,3
58845,4
58845,14
8950,8
8950,14
20420,8
20420,14
12660,8
12660,14
48161,3
48161,4
48161,14
18402,8
18402,14
37490,3
37490,4
37490,14
48617,3
48617,4
48617,14
68904,3
68904,4
68904,14
70701,3
70701,4
70701,14
19566,8
19566,14
35525,8
35525,14
38256,3
38256,4
38256,14
26909,8
26909,14
61852,3
61852,4
61852,14
48257,3
48257,4
48257,14
53840,3
53840,4
53840,14
69749,3
69749,4
69749,14
59040,3
59040,4
59040,14
15140,8
15140,14
33978,8
33978,14
58288,3
58288,4
58288,14
63216,3
63216,4
63216,14
37399,3
37399,4
37399,14
67884,3
67884,4
67884,14
9411,8
9411,14
52676,3
52676,4
52676,14
6411,8
6411,14
5323,8
5323,14
49934,3
49934,4
49934,14
67200,3
67200,4
67200,14
63797,3
63797,4
63797,14
63212,3
63212,4
63212,14
68832,3
68832,4
68832,14
14670,8
14670,14
64891,3
64891,4
64891,14
45131,3
45131,4
45131,14
73499,3
73499,4
73499,14
47460,3
47460,4
47460,14
45795,3
45795,4
45795,14
62350,3
62350,4
62350,14
25544,8
25544,14
17501,8
17501,14
60976,3
60976,4
60976,14
67048,3
67048,4
67048,14
47101,3
47101,4
47101,14
28890,8
28890,14
44123,3
44123,4
44123,14
38480,3
38480,4
38480,14
46013,3
46013,4
46013,14
70871,3
70871,4
70871,14
13343,8
13343,14
19799,8
19799,14
46519,3
46519,4
46519,14
73303,3
73303,4
73303,14
13949,8
13949,14
49069,3
49069,4
49069,14
37822,3
37822,4
37822,14
61494,3
61494,4
61494,14
68871,3
68871,4
68871,14
19256,8
19256,14
55731,3
55731,4
55731,14
30416,8
30416,14
846,8
846,14
17994,8
17994,14
36225,3
36225,4
36225,14
3901,8
3901,14
64312,3
64312,4
64312,14
45399,3
45399,4
45399,14
23368,8
23368,14
19172,8
19172,14
51343,3
51343,4
51343,14
59445,3
59445,4
59445,14
10874,8
10874,14
38381,3
38381,4
38381,14
18964,8
18964,14
51295,3
51295,4
51295,14
38614,3
38614,4
38614,14
65330,3
65330,4
65330,14
22811,8
22811,14
44971,3
44971,4
44971,14
62157,3
62157,4
62157,14
10931,8
10931,14
35356,8
35356,14
53717,3
53717,4
53717,14
13357,8
13357,14
55998,3
55998,4
55998,14
13951,8
13951,14
63014,3
63014,4
63014,14
28195,8
28195,14
35076,8
35076,14
34141,8
34141,14
71336,3
71336,4
71336,14
50446,3
50446,4
50446,14
39071,3
39071,4
39071,14
40261,3
40261,4
40261,14
40745,3
40745,4
40745,14
5194,8
5194,14
22722,8
22722,14
48471,3
48471,4
48471,14
17923,8
17923,14
66266,3
66266,4
66266,14
67192,3
67192,4
67192,14
12079,8
12079,14
46945,3
46945,4
46945,14
26126,8
26126,14
56879,3
56879,4
56879,14
51704,3
51704,4
51704,14
36468,3
36468,4
36468,14
73767,3
73767,4
73767,14
20271,8
20271,14
65264,3
65264,4
65264,14
73669,3
73669,4
73669,14
71587,3
71587,4
71587,14
56405,3
56405,4
56405,14
27634,8
27634,14
41997,3
41997,4
41997,14
8731,8
8731,14
14355,9
14355,8
14355,14
19574,8
19574,14
2149,8
2149,14
71003,3
71003,4
71003,14
9428,8
9428,14
36103,8
36103,14
62605,3
62605,4
62605,14
40658,3
40658,4
40658,14
30619,8
30619,14
44010,3
44010,4
44010,14
72365,3
72365,4
72365,14
24863,8
24863,14
69851,3
69851,4
69851,14
74222,3
74222,4
74222,14
35295,4
35295,8
35295,14
39782,3
39782,4
39782,14
19673,8
19673,14
3741,8
3741,14
8611,8
8611,14
73350,3
73350,4
73350,14
14233,8
14233,14
28910,8
28910,14
61960,3
61960,4
61960,14
33102,8
33102,14
46846,3
46846,4
46846,14
54126,3
54126,4
54126,14
74119,3
74119,4
74119,14
7552,8
7552,14
37225,3
37225,4
37225,14
19863,8
19863,14
37563,3
37563,4
37563,14
15512,8
15512,14
14525,8
14525,14
53077,3
53077,4
53077,14
43315,3
43315,4
43315,14
72545,3
72545,4
72545,14
5144,8
5144,14
21840,8
21840,14
39709,3
39709,4
39709,14
22896,8
22896,14
59937,3
59937,4
59937,14
9459,8
9459,14
54848,3
54848,4
54848,14
31631,8
31631,14
19497,8
19497,14
20890,9
20890,8
20890,14
48733,3
48733,4
48733,14
73368,3
73368,4
73368,14
46811,3
46811,4
46811,14
61697,3
61697,4
61697,14
24292,8
24292,14
17626,8
17626,14
25195,8
25195,14
37747,3
37747,4
37747,14
49533,3
49533,4
49533,14
36311,3
36311,4
36311,14
46839,3
46839,4
46839,14
669,8
669,14
21385,8
21385,14
17646,8
17646,14
69760,3
69760,4
69760,14
5061,8
5061,14
41256,3
41256,4
41256,14
18155,8
18155,14
38947,3
38947,4
38947,14
22708,8
22708,14
33332,8
33332,14
25613,8
25613,14
67470,3
67470,4
67470,14
17627,8
17627,14
72102,3
72102,4
72102,14
18876,8
18876,14
24989,8
24989,14
73032,3
73032,4
73032,14
51895,3
51895,4
51895,14
59004,3
59004,4
59004,14
38642,3
38642,4
38642,14
33959,8
33959,14
61768,3
61768,4
61768,14
4705,8
4705,14
18445,8
18445,14
67347,3
67347,4
67347,14
16003,8
16003,14
69811,3
69811,4
69811,14
27868,8
27868,14
66529,3
66529,4
66529,14
18843,8
18843,14
57727,3
57727,4
57727,14
58277,3
58277,4
58277,14
64412,3
64412,4
64412,14
70890,3
70890,4
70890,14
62579,3
62579,4
62579,14
19630,8
19630,14
56731,3
56731,4
56731,14
66453,3
66453,4
66453,14
25496,8
25496,14
28599,8
28599,14
17320,8
17320,14
2776,8
2776,14
39451,3
39451,4
39451,14
21428,8
21428,14
4586,8
4586,14
5923,8
5923,14
4674,8
4674,14
55682,3
55682,4
55682,14
58820,3
58820,4
58820,14
18363,8
18363,14
19843,8
19843,14
2610,8
2610,14
7460,8
7460,14
1973,8
1973,14
66712,3
66712,9
66712,4
66712,14
17186,8
17186,14
2117,8
2117,14
4007,8
4007,14
31134,8
31134,14
21778,8
21778,14
37813,3
37813,4
37813,14
5151,8
5151,14
17726,8
17726,14
9787,8
9787,14
24726,8
24726,14
30763,8
30763,14
55594,3
55594,4
55594,14
22377,8
22377,14
26486,8
26486,14
37050,3
37050,4
37050,14
19432,8
19432,14
57544,3
57544,4
57544,14
13875,8
13875,14
53438,3
53438,4
53438,14
25997,8
25997,14
57004,3
57004,4
57004,14
14962,8
14962,14
36055,8
36055,14
71767,3
71767,4
71767,14
21296,8
21296,14
32714,8
32714,14
62216,3
62216,4
62216,14
3735,8
3735,14
501,8
501,14
32362,8
32362,14
27746,8
27746,14
22326,8
22326,14
22105,8
22105,14
37356,3
37356,4
37356,14
61045,3
61045,4
61045,14
60394,3
60394,4
60394,14
66410,3
66410,4
66410,14
50028,3
50028,4
50028,14
61379,3
61379,4
61379,14
55444,3
55444,4
55444,14
26848,8
26848,14
59252,3
59252,4
59252,14
69266,3
69266,4
69266,14
57691,3
57691,4
57691,14
18602,8
18602,14
46393,3
46393,4
46393,14
68820,3
68820,4
68820,14
71589,3
71589,4
71589,14
24677,8
24677,14
41152,3
41152,4
41152,14
55299,3
55299,4
55299,14
33314,8
33314,14
51143,3
51143,4
51143,14
64308,3
64308,4
64308,14
26085,8
26085,14
35896,8
35896,14
66989,3
66989,4
66989,14
48224,3
48224,4
48224,14
69344,3
69344,4
69344,14
46141,3
46141,4
46141,14
24645,8
24645,14
35761,8
35761,14
69774,3
69774,4
69774,14
49349,3
49349,4
49349,14
28217,8
28217,14
63908,3
63908,4
63908,14
2166,8
2166,14
4348,8
4348,14
68442,3
68442,4
68442,14
60479,3
60479,4
60479,14
58504,3
58504,4
58504,14
59382,3
59382,4
