73389,3
73389,4
73389,5
73389,8
73389,9
73435,3
73435,4
73435,5
73435,8
73435,9
73276,3
73276,4
73276,5
73276,8
73276,9
21707,3
21707,5
21707,6
21707,8
21707,9
73935,3
73935,4
73935,5
73935,6
73935,8
73935,9
35900,3
35900,5
35900,6
35900,8
35900,9
73936,3
73936,4
73936,5
73936,6
73936,8
73936,9
72883,3
72883,5
72883,6
72883,8
72883,9
72884,3
72884,5
72884,6
72884,8
72884,9
35247,3
35247,5
35247,6
35247,8
35247,9
72887,3
72887,5
72887,6
72887,8
72887,9
73779,3
73779,4
73779,5
73779,8
73779,9
35132,3
35132,5
35132,6
35132,8
35132,9
26837,3
26837,5
26837,6
26837,8
26837,9
72774,3
72774,5
72774,6
72774,8
72774,9
73054,3
73054,4
73054,5
73054,8
73054,9
12529,3
12529,4
12529,5
12529,6
12529,8
12529,9
6517,3
6517,5
6517,6
6517,8
6517,9
73059,3
73059,4
73059,5
73059,8
73059,9
73716,3
73716,4
73716,5
73716,6
73716,8
73716,9
72664,3
72664,4
72664,5
72664,6
72664,8
72664,9
73555,3
73555,4
73555,5
73555,6
73555,8
73555,9
72665,3
72665,4
72665,5
72665,6
72665,8
72665,9
73556,3
73556,4
73556,5
73556,6
73556,8
73556,9
73395,3
73395,4
73395,5
73395,8
73395,9
73441,3
73441,4
73441,5
73441,8
73441,9
74288,3
74288,4
74288,5
74288,8
74288,9
74289,3
74289,4
74289,5
74289,6
74289,8
74289,9
69934,3
69934,5
69934,6
69934,8
69934,9
66493,3
66493,4
66493,5
66493,6
66493,8
66493,9
15201,3
15201,5
15201,6
15201,8
15201,9
73172,3
73172,4
73172,5
73172,8
73172,9
65155,3
65155,5
65155,6
65155,8
65155,9
74227,3
74227,4
74227,5
74227,8
74227,9
74065,3
74065,4
74065,5
74065,8
74065,9
74113,3
74113,4
74113,5
74113,8
74113,9
73675,3
73675,4
73675,5
73675,8
73675,9
70101,3
70101,5
70101,6
70101,8
70101,9
73450,3
73450,4
73450,5
73450,8
73450,9
46,3
46,5
46,6
46,8
46,9
73953,3
73953,4
73953,5
73953,6
73953,8
73953,9
73296,3
73296,4
73296,5
73296,8
73296,9
74234,3
74234,4
74234,5
74234,8
74234,9
73958,3
73958,4
73958,5
73958,6
73958,8
73958,9
25014,3
25014,5
25014,6
25014,8
25014,9
73680,3
73680,4
73680,5
73680,8
73680,9
74121,3
74121,4
74121,5
74121,8
74121,9
74122,3
74122,4
74122,5
74122,6
74122,8
74122,9
72791,3
72791,5
72791,6
72791,8
72791,9
22844,3
22844,5
22844,6
22844,8
22844,9
73686,3
73686,4
73686,5
73686,6
73686,8
73686,9
73730,3
73730,4
73730,5
73730,8
73730,9
73236,3
73236,4
73236,5
73236,8
73236,9
73687,3
73687,4
73687,5
73687,6
73687,8
73687,9
9498,3
9498,5
9498,6
9498,8
9498,9
72681,3
72681,5
72681,6
72681,8
72681,9
42945,3
42945,4
42945,5
42945,8
42945,9
72683,3
72683,5
72683,6
72683,8
72683,9
72684,3
72684,5
72684,6
72684,8
72684,9
74017,3
74017,4
74017,5
74017,8
74017,9
73578,3
73578,4
73578,5
73578,8
73578,9
10380,3
10380,5
10380,6
10380,8
10380,9
72574,3
72574,5
72574,6
72574,8
72574,9
73514,3
73514,4
73514,5
73514,8
73514,9
22018,3
22018,5
22018,6
22018,8
22018,9
74085,3
74085,4
74085,5
74085,8
74085,9
73691,3
73691,4
73691,5
73691,8
73691,9
73902,3
73902,4
73902,5
73902,6
73902,8
73902,9
73408,3
73408,4
73408,5
73408,8
73408,9
34438,3
34438,5
34438,6
34438,8
34438,9
5043,3
5043,5
5043,6
5043,8
5043,9
73748,3
73748,4
73748,5
73748,8
73748,9
68123,3
68123,4
68123,5
68123,6
68123,8
68123,9
68124,3
68124,4
68124,5
